StateName,StateAbbrev,DataLevel,Charter,SchoolName,SchoolType,NCESSchoolID,DistrictName,DistrictType,NCESDistrictID,County,TimePeriodInterval,TimePeriodStart,TimePeriodEnd,NewCasesCombined,NewCasesStudents,NewCasesStaff,NewCasesUnknown,TwoWeekPeriodStaffStudentCasesCombined,TwoWeekPeriodCasesStudents,TwoWeekPeriodCasesStaff,CumulativeCasesCombined,CumulativeCasesStudents,CumulativeCasesStaff,CumulativeCasesUnknown,ActiveCasesStaff,ActiveCasesStudents,ActiveCasesUnknown,ActiveCasesCombined
Colorado,CO,School,No,Ponderosa Elementary School,Regular school,80291000200,,Regular local school district,802910,,,12/07/2020,12/21/20,3,1,2,,,,,,,,,,,,
Colorado,CO,School,No,Ponderosa High School,Regular school,80345001341,,Regular local school district,803450,,,10/01/2020,11/03/2020,2,1,1,,,,,,,,,,,,
Colorado,CO,School,No,Ponderosa High School,Regular school,80345001341,,Regular local school district,803450,,,03/23/21,05/14/21,22,22,,,,,,,,,,,,,
Colorado,CO,School,No,Poudre High School,Regular school,80399000541,,Regular local school district,803990,,,11/09/2020,12/27/20,39,34,5,,,,,,,,,,,,
Colorado,CO,School,No,Poudre High School,Regular school,80399000541,,Regular local school district,803990,,,03/01/2021,07/02/2021,58,53,5,,,,,,,,,,,,
Colorado,CO,School,No,Prairie Hills Elementary School,Regular school,80690001945,,Regular local school district,806900,,,02/16/21,03/16/21,6,5,1,,,,,,,,,,,,
Colorado,CO,School,No,Prairie Hills Elementary School,Regular school,80690001945,,Regular local school district,806900,,,05/19/21,06/13/21,2,,2,,,,,,,,,,,,
Colorado,CO,School,No,Prairie Middle School,Regular school,80291000201,,Regular local school district,802910,,,10/01/2020,12/17/20,5,,5,,,,,,,,,,,,
Colorado,CO,School,No,Preston Middle School,Regular school,80399001091,,Regular local school district,803990,,,12/17/20,01/03/2021,13,8,5,,,,,,,,,,,,
Colorado,CO,School,No,Primero School,Regular school,80726001256,,Regular local school district,807260,,,04/16/21,05/10/2021,3,3,,,,,,,,,,,,,
Colorado,CO,School,No,Pueblo County High School,Regular school,80615001079,,Regular local school district,806150,,,05/04/2021,07/06/2021,29,29,,,,,,,,,,,,,
Colorado,CO,School,Yes,Pueblo School for Arts and Sciences- Fulton Heights,Regular school,80612006711,,Regular local school district,806120,,,02/02/2021,03/04/2021,21,11,10,,,,,,,,,,,,
Colorado,CO,School,No,Pueblo West High School,Regular school,80615001613,,Regular local school district,806150,,,05/15/21,06/22/21,9,8,1,,,,,,,,,,,,
Colorado,CO,School,No,Ralston Elementary,Regular school,80480000777,,Regular local school district,804800,,,11/20/20,12/15/20,3,1,2,,,,,,,,,,,,
Colorado,CO,School,No,Ralston Valley High School,Regular school,80480001797,,Regular local school district,804800,,,11/20/20,12/15/20,2,,2,,,,,,,,,,,,
Colorado,CO,School,No,Ralston Valley High School,Regular school,80480001797,,Regular local school district,804800,,,02/24/21,04/09/2021,17,15,2,,,,,,,,,,,,
Colorado,CO,School,No,Ralston Valley High School,Regular school,80480001797,,Regular local school district,804800,,,06/03/2021,06/08/2021,11,11,,,,,,,,,,,,,
Colorado,CO,School,No,Rampart High School,Regular school,80192001321,,Regular local school district,801920,,,02/17/21,06/07/2021,33,24,9,,,,,,,,,,,,
Colorado,CO,School,No,Ranch Creek Elementary School,Regular school,80192006336,,Regular local school district,801920,,,12/14/20,01/12/2021,4,2,2,,,,,,,,,,,,
Colorado,CO,School,No,Ranch View Middle School,Regular school,80345001528,,Regular local school district,803450,,,10/30/20,12/21/20,8,8,,,,,,,,,,,,,
Colorado,CO,School,No,Ranch View Middle School,Regular school,80345001528,,Regular local school district,803450,,,04/22/21,06/07/2021,27,27,,,,,,,,,,,,,
Colorado,CO,School,No,Rangely Junior/Senior High School,Regular school,80618001088,,Regular local school district,806180,,,12/15/20,01/04/2021,6,5,1,,,,,,,,,,,,
Colorado,CO,School,No,Rangely Junior/Senior High School,Regular school,80618001088,,Regular local school district,806180,,,02/01/2021,02/26/21,6,5,1,,,,,,,,,,,,
Colorado,CO,School,No,Rangely Junior/Senior High School,Regular school,80618001088,,Regular local school district,806180,,,04/27/21,06/17/21,9,9,,,,,,,,,,,,,
Colorado,CO,School,No,Rangeview High School,Regular school,80234001389,,Regular local school district,802340,,,02/22/21,03/15/21,2,2,,,,,,,,,,,,,
Colorado,CO,School,No,Rangeview High School,Regular school,80234001389,,Regular local school district,802340,,,04/13/21,05/24/21,6,5,1,,,,,,,,,,,,
Colorado,CO,School,No,Ranum Middle School,Regular school,80723006458,,Regular local school district,807230,,,10/28/20,02/05/2021,3,3,,,,,,,,,,,,,
Colorado,CO,School,No,Red Hawk Ridge Elementary School,Regular school,80291001880,,Regular local school district,802910,,,04/29/21,05/12/2021,3,3,,,,,,,,,,,,,
Colorado,CO,School,No,Rice Elementary,Regular school,80399006315,,Regular local school district,803990,,,11/24/20,12/07/2020,2,1,1,,,,,,,,,,,,
Colorado,CO,School,Yes,Ridgeview Classical Charter School,Regular school,80399001717,,Regular local school district,803990,,,03/11/2021,04/04/2021,3,3,,,,,,,,,,,,,
Colorado,CO,School,Yes,Ridgeview Classical Charter School,Regular school,80399001717,,Regular local school district,803990,,,05/03/2021,06/21/21,20,20,,,,,,,,,,,,,
Colorado,CO,School,No,Rifle High School,Regular school,80624001097,,Regular local school district,806240,,,01/19/21,02/23/21,12,8,4,,,,,,,,,,,,
Colorado,CO,School,No,Riverdale Ridge High School,Regular school,80258006738,,Regular local school district,802580,,,11/03/2020,03/04/2021,6,4,2,,,,,,,,,,,,
Colorado,CO,School,No,Riverdale Ridge High School,Regular school,80258006738,,Regular local school district,802580,,,05/19/21,05/20/21,5,4,1,,,,,,,,,,,,
Colorado,CO,School,No,Rock Canyon High School,Regular school,80345001961,,Regular local school district,803450,,,11/17/20,12/19/20,23,23,,,,,,,,,,,,,
Colorado,CO,School,No,Rock Canyon High School,Regular school,80345001961,,Regular local school district,803450,,,02/06/2021,03/09/2021,7,7,,,,,,,,,,,,,
Colorado,CO,School,No,Rock Canyon High School,Regular school,80345001961,,Regular local school district,803450,,,04/08/2021,05/22/21,52,52,,,,,,,,,,,,,
Colorado,CO,School,No,Rock Ridge Elementary School,Regular school,80345001475,,Regular local school district,803450,,,02/09/2021,03/12/2021,8,7,1,,,,,,,,,,,,
Colorado,CO,School,No,Rocky Ford Junior/Senior High School,Regular school,80627001103,,Regular local school district,806270,,,05/04/2021,06/13/21,9,6,3,,,,,,,,,,,,
Colorado,CO,School,No,Rocky Heights Middle School,Regular school,80345001962,,Regular local school district,803450,,,11/24/20,12/15/20,3,2,1,,,,,,,,,,,,
Colorado,CO,School,No,Rocky Heights Middle School,Regular school,80345001962,,Regular local school district,803450,,,03/31/21,06/01/2021,26,26,,,,,,,,,,,,,
Colorado,CO,School,Yes,Rocky Mountain Classical Academy,Regular school,80387002000,,Regular local school district,803870,,,11/16/20,12/15/20,6,6,,,,,,,,,,,,,
Colorado,CO,School,Yes,Rocky Mountain Classical Academy,Regular school,80387002000,,Regular local school district,803870,,,03/18/21,06/21/21,21,20,1,,,,,,,,,,,,
Colorado,CO,School,No,Rocky Mountain Elementary,Regular school,80435001657,,Regular local school district,804350,,,04/21/21,06/07/2021,9,9,,,,,,,,,,,,,
Colorado,CO,School,No,Rocky Mountain High School,Regular school,80399000545,,Regular local school district,803990,,,11/05/2020,06/25/21,119,109,10,,,,,,,,,,,,
Colorado,CO,School,No,Rocky Mountain Lutheran High School,Regular school,80399000545,,Regular local school district,803990,,,02/11/2021,03/16/21,14,12,2,,,,,,,,,,,,
Colorado,CO,School,Yes,Rocky Mountain Prep Creekside,Regular school,80336006545,,Regular local school district,803360,,,10/27/20,11/20/20,2,1,1,,,,,,,,,,,,
Colorado,CO,School,Yes,Rocky Mountain Prep Southwest,Regular school,80336006646,,Regular local school district,803360,,,09/22/20,11/06/2020,2,,2,,,,,,,,,,,,
Colorado,CO,School,Yes,Rocky Mountain Prep Southwest,Regular school,80336006646,,Regular local school district,803360,,,02/01/2021,02/17/21,3,3,,,,,,,,,,,,,
Colorado,CO,School,Yes,Rocky Mountain Prep Southwest,Regular school,80336006646,,Regular local school district,803360,,,04/16/21,06/18/21,11,10,1,,,,,,,,,,,,
Colorado,CO,School,No,Rocky Mountain School of Expeditionary Learning,Regular school,80000400709,,Specialized public school district,800004,,,04/09/2021,06/08/2021,9,7,2,,,,,,,,,,,,
Colorado,CO,School,No,Rogers Elementary School,Regular school,80306000274,,Regular local school district,803060,,,02/09/2021,03/04/2021,2,,2,,,,,,,,,,,,
Colorado,CO,School,No,Rooney Ranch Elementary,Regular school,80480001009,,Regular local school district,804800,,,11/05/2020,12/08/2020,3,2,1,,,,,,,,,,,,
Colorado,CO,School,Yes,Roosevelt Charter Academy,Regular school,80306000262,,Regular local school district,803060,,,01/12/2021,02/05/2021,2,,2,,,,,,,,,,,,
Colorado,CO,School,Yes,Roosevelt Charter Academy,Regular school,80306000262,,Regular local school district,803060,,,04/23/21,05/25/21,4,,4,,,,,,,,,,,,
Colorado,CO,School,No,Runyon Elementary School,Regular school,80531000888,,Regular local school district,805310,,,12/01/2020,01/22/21,6,2,4,,,,,,,,,,,,
Colorado,CO,School,No,Runyon Elementary School,Regular school,80531000888,,Regular local school district,805310,,,04/21/21,05/19/21,10,10,,,,,,,,,,,,,
Colorado,CO,School,No,Ryan Elementary,Regular school,80249001365,,Regular local school district,802490,,,11/12/2020,12/08/2020,2,1,1,,,,,,,,,,,,
Colorado,CO,School,No,Sabin World School,Regular school,80336000398,,Regular local school district,803360,,,11/12/2020,12/18/20,9,7,2,,,,,,,,,,,,
Colorado,CO,School,No,Saddle Ranch Elementary School,Regular school,80345001680,,Regular local school district,803450,,,04/01/2021,04/27/21,3,3,,,,,,,,,,,,,
Colorado,CO,School,No,Sagewood Middle School,Regular school,80345000443,,Regular local school district,803450,,,04/27/21,05/30/21,12,12,,,,,,,,,,,,,
Colorado,CO,School,No,Samuels Elementary School,Regular school,80336000399,,Regular local school district,803360,,,11/03/2020,12/02/2020,3,3,,,,,,,,,,,,,
Colorado,CO,School,No,Sand Creek Elementary School,Regular school,80345001407,,Regular local school district,803450,,,08/27/20,10/01/2020,2,1,1,,,,,,,,,,,,
Colorado,CO,School,No,Sand Creek Elementary School,Regular school,80345001407,,Regular local school district,803450,,,01/21/21,01/21/21,4,3,1,,,,,,,,,,,,
Colorado,CO,School,No,Sand Creek Elementary School,Regular school,80345001407,,Regular local school district,803450,,,02/08/2021,03/09/2021,3,1,2,,,,,,,,,,,,
Colorado,CO,School,No,Sand Creek High School,Regular school,80387001594,,Regular local school district,803870,,,01/26/21,02/21/21,5,,5,,,,,,,,,,,,
Colorado,CO,School,No,Schmitt Elementary School,Regular school,80336000401,,Regular local school district,803360,,,11/17/20,12/17/20,3,,3,,,,,,,,,,,,
Colorado,CO,School,No,Schmitt Elementary School,Regular school,80336000401,,Regular local school district,803360,,,02/05/2021,02/06/2021,4,4,,,,,,,,,,,,,
Colorado,CO,School,No,Secrest Elementary School,Regular school,80480000780,,Regular local school district,804800,,,01/29/21,02/18/21,3,2,1,,,,,,,,,,,,
Colorado,CO,School,No,Semper Elementary School,Regular school,80480001548,,Regular local school district,804800,,,11/17/20,12/15/20,2,1,1,,,,,,,,,,,,
Colorado,CO,School,No,Shaffer Elementary School,Regular school,80480001395,,Regular local school district,804800,,,03/16/21,04/13/21,7,7,,,,,,,,,,,,,
Colorado,CO,School,No,Shelledy Elementary School,Regular school,80435000625,,Regular local school district,804350,,,04/22/21,06/22/21,30,21,9,,,,,,,,,,,,
Colorado,CO,School,No,Shepardson Elementary School,Regular school,80399001280,,Regular local school district,803990,,,12/18/20,01/16/21,4,3,1,,,,,,,,,,,,
Colorado,CO,School,No,Shepardson Elementary School,Regular school,80399001280,,Regular local school district,803990,,,03/09/2021,04/06/2021,4,3,1,,,,,,,,,,,,
Colorado,CO,School,No,Shepardson Elementary School,Regular school,80399001280,,Regular local school district,803990,,,04/19/21,06/11/2021,8,8,,,,,,,,,,,,,
Colorado,CO,School,No,Sheridan Green Elementary,Regular school,80480000741,,Regular local school district,804800,,,11/10/2020,12/09/2020,4,4,,,,,,,,,,,,,
Colorado,CO,School,No,Sheridan High School,Regular school,80654001134,,Regular local school district,806540,,,12/10/2020,01/21/21,2,,2,,,,,,,,,,,,
Colorado,CO,School,No,Sierra Grande School,Regular school,80414000572,,Regular local school district,804140,,,01/19/21,02/17/21,4,3,1,,,,,,,,,,,,
Colorado,CO,School,No,Sierra Middle School,Regular school,80345001582,,Regular local school district,803450,,,04/12/2021,05/10/2021,24,24,,,,,,,,,,,,,
Colorado,CO,School,No,Silver Creek High School,Regular school,80537001814,,Regular local school district,805370,,,12/07/2020,06/18/21,71,63,8,,,,,,,,,,,,
Colorado,CO,School,No,Silver Hills Middle School,Regular school,80690001179,,Regular local school district,806900,,,10/16/20,03/04/2021,7,6,1,,,,,,,,,,,,
Colorado,CO,School,No,Silverthorne Elementary School,Regular school,80681001167,,Regular local school district,806810,,,11/24/20,12/15/20,2,,2,,,,,,,,,,,,
Colorado,CO,School,No,Silverthorne Elementary School,Regular school,80681001167,,Regular local school district,806810,,,02/04/2021,02/25/21,4,3,1,,,,,,,,,,,,
Colorado,CO,School,No,Simla High School,Regular school,80660001139,,Regular local school district,806600,,,01/07/2021,01/20/21,3,3,,,,,,,,,,,,,
Colorado,CO,School,No,Sixth Avenue Elementary School,Regular school,80234000078,,Regular local school district,802340,,,05/03/2021,05/23/21,3,3,,,,,,,,,,,,,
Colorado,CO,School,No,Skinner Middle School,Regular school,80336000403,,Regular local school district,803360,,,05/19/21,06/16/21,4,4,,,,,,,,,,,,,
Colorado,CO,School,No,Skyline High School,Regular school,80537001284,,Regular local school district,805370,,,11/06/2020,01/10/2021,23,18,5,,,,,,,,,,,,
Colorado,CO,School,No,Skyline High School,Regular school,80537001284,,Regular local school district,805370,,,04/19/21,05/26/21,5,5,,,,,,,,,,,,,
Colorado,CO,School,Yes,SkyView Academy,Regular school,80345006455,,Regular local school district,803450,,,09/22/20,10/16/20,10,4,6,,,,,,,,,,,,
Colorado,CO,School,Yes,SkyView Academy,Regular school,80345006455,,Regular local school district,803450,,,11/24/20,01/14/21,2,1,1,,,,,,,,,,,,
Colorado,CO,School,Yes,SkyView Academy,Regular school,80345006455,,Regular local school district,803450,,,01/25/21,02/09/2021,7,6,1,,,,,,,,,,,,
Colorado,CO,School,Yes,SkyView Academy,Regular school,80345006455,,Regular local school district,803450,,,03/10/2021,04/03/2021,2,2,,,,,,,,,,,,,
Colorado,CO,School,No,Skyview Middle School,Regular school,80387001799,,Regular local school district,803870,,,11/11/2020,12/22/20,9,2,7,,,,,,,,,,,,
Colorado,CO,School,No,Skyway Park Elementary School,Regular school,80294000210,,Regular local school district,802940,,,05/21/21,06/14/21,2,2,,,,,,,,,,,,,
Colorado,CO,School,No,Slavens K-8 School,Regular school,80336001524,,Regular local school district,803360,,,04/27/21,05/12/2021,3,3,,,,,,,,,,,,,
Colorado,CO,School,No,Smoky Hill High School,Regular school,80291000203,,Regular local school district,802910,,,04/12/2021,05/04/2021,3,3,,,,,,,,,,,,,
Colorado,CO,School,No,SOROCO High School,Regular school,80591001014,,Regular local school district,805910,,,12/08/2020,12/31/20,5,5,,,,,,,,,,,,,
Colorado,CO,School,No,South High School,Regular school,80336000408,,Regular local school district,803360,,,03/25/21,04/14/21,8,8,,,,,,,,,,,,,
Colorado,CO,School,No,South Lakewood Elementary,Regular school,80480000784,,Regular local school district,804800,,,11/03/2020,11/24/20,3,2,1,,,,,,,,,,,,
Colorado,CO,School,No,South Park High School,Regular school,80384000503,,Regular local school district,803840,,,05/18/21,06/12/2021,3,2,1,,,,,,,,,,,,
Colorado,CO,School,No,Southeast Elementary School,Regular school,80258000151,,Regular local school district,802580,,,10/16/20,02/08/2021,6,3,3,,,,,,,,,,,,
Colorado,CO,School,No,Springfield High School,Regular school,80663001142,,Regular local school district,806630,,,05/25/21,05/27/21,3,2,1,,,,,,,,,,,,
Colorado,CO,School,No,Springs Ranch Elementary School,Regular school,80387001899,,Regular local school district,803870,,,03/29/21,04/04/2021,2,2,,,,,,,,,,,,,
Colorado,CO,School,No,Sproul Junior High School,Regular school,80648001125,,Regular local school district,806480,,,11/23/20,12/30/20,2,2,,,,,,,,,,,,,
Colorado,CO,School,No,Sproul Junior High School,Regular school,80648001125,,Regular local school district,806480,,,05/03/2021,06/07/2021,7,5,2,,,,,,,,,,,,
Colorado,CO,School,No,Steamboat Springs High School,Regular school,80666001144,,Regular local school district,806660,,,11/09/2020,12/28/20,6,5,1,,,,,,,,,,,,
Colorado,CO,School,No,Steamboat Springs High School,Regular school,80666001144,,Regular local school district,806660,,,01/24/21,02/15/21,2,2,,,,,,,,,,,,,
Colorado,CO,School,No,Steamboat Springs High School,Regular school,80666001144,,Regular local school district,806660,,,03/01/2021,04/01/2021,7,7,,,,,,,,,,,,,
Colorado,CO,School,No,Steamboat Springs Middle School,Regular school,80666001146,,Regular local school district,806660,,,12/09/2020,12/29/20,5,5,,,,,,,,,,,,,
Colorado,CO,School,No,Steamboat Springs Middle School,Regular school,80666001146,,Regular local school district,806660,,,01/24/21,02/21/21,6,5,1,,,,,,,,,,,,
Colorado,CO,School,No,Steck Elementary School,Regular school,80336000410,,Regular local school district,803360,,,11/25/20,12/21/20,7,3,4,,,,,,,,,,,,
Colorado,CO,School,No,Steele Elementary School,Regular school,80306000265,,Regular local school district,803060,,,03/01/2021,05/18/21,9,6,3,,,,,,,,,,,,
Colorado,CO,School,Yes,STEM School Highlands Ranch,Regular school,80345006493,,Regular local school district,803450,,,05/07/2021,06/10/2021,7,7,,,,,,,,,,,,,
Colorado,CO,School,No,Strasburg Elementary School,Regular school,80675001159,,Regular local school district,806750,,,01/28/21,03/03/2021,2,2,,,,,,,,,,,,,
Colorado,CO,School,No,Strawberry Park Elementary School,Regular school,80666001360,,Regular local school district,806660,,,01/24/21,04/19/21,18,11,7,,,,,,,,,,,,
Colorado,CO,School,Yes,STRIVE Prep - Federal,Regular school,80336002012,,Regular local school district,803360,,,05/06/2021,05/27/21,4,4,,,,,,,,,,,,,
Colorado,CO,School,Yes,STRIVE Prep - Rise,Regular school,80336006689,,Regular local school district,803360,,,04/30/21,04/23/21,6,6,,,,,,,,,,,,,
Colorado,CO,School,No,Summit Elementary School,Regular school,80738000643,,Regular local school district,807380,,,10/30/20,01/05/2021,12,3,9,,,,,,,,,,,,
Colorado,CO,School,No,Summit High School,Regular school,80681001164,,Regular local school district,806810,,,11/02/2020,11/25/20,3,3,,,,,,,,,,,,,
Colorado,CO,School,No,Summit High School,Regular school,80681001164,,Regular local school district,806810,,,12/22/20,01/07/2021,2,1,1,,,,,,,,,,,,
Colorado,CO,School,No,Summit High School,Regular school,80681001164,,Regular local school district,806810,,,01/29/21,06/08/2021,28,27,1,,,,,,,,,,,,
Colorado,CO,School,No,Summit Middle School,Regular school,80681001400,,Regular local school district,806810,,,09/23/20,10/16/20,2,,2,,,,,,,,,,,,
Colorado,CO,School,No,Summit Middle School,Regular school,80681001400,,Regular local school district,806810,,,02/25/21,03/22/21,2,2,,,,,,,,,,,,,
Colorado,CO,School,No,Summit Middle School,Regular school,80681001400,,Regular local school district,806810,,,04/01/2021,05/25/21,17,14,3,,,,,,,,,,,,
Colorado,CO,School,No,Summit Ridge Middle School,Regular school,80480001054,,Regular local school district,804800,,,11/10/2020,12/08/2020,2,2,,,,,,,,,,,,,
Colorado,CO,School,No,Summit Ridge Middle School,Regular school,80480001054,,Regular local school district,804800,,,05/05/2021,05/21/21,3,3,,,,,,,,,,,,,
Colorado,CO,School,No,Summit View Elementary,Regular school,80345000044,,Regular local school district,803450,,,11/10/2020,12/15/20,6,5,1,,,,,,,,,,,,
Colorado,CO,School,No,Summit View Elementary,Regular school,80345000044,,Regular local school district,803450,,,04/28/21,05/18/21,2,2,,,,,,,,,,,,,
Colorado,CO,School,No,Sunrise Elementary School,Regular school,80648001418,,Regular local school district,806480,,,12/17/20,01/05/2021,2,,2,,,,,,,,,,,,
Colorado,CO,School,No,Sunrise Elementary School,Regular school,80648001418,,Regular local school district,806480,,,02/19/21,03/15/21,2,,2,,,,,,,,,,,,
Colorado,CO,School,No,Sunset Park Elementary School,Regular school,80612001065,,Regular local school district,806120,,,04/15/21,05/17/21,3,3,,,,,,,,,,,,,
Colorado,CO,School,Yes,Swallows Charter Academy,Regular school,80615001559,,Regular local school district,806150,,,04/22/21,07/02/2021,10,5,5,,,,,,,,,,,,
Colorado,CO,School,No,Swansea Elementary School,Regular school,80336000414,,Regular local school district,803360,,,03/24/21,05/04/2021,4,3,1,,,,,,,,,,,,
Colorado,CO,School,No,Swigert International School,Regular school,80336006518,,Regular local school district,803360,,,05/03/2021,06/01/2021,9,8,1,,,,,,,,,,,,
Colorado,CO,School,No,Swink Junior-Senior High School,Regular school,80684001169,,Regular local school district,806840,,,09/14/20,10/19/20,8,7,1,,,,,,,,,,,,
Colorado,CO,School,No,Swink Junior-Senior High School,Regular school,80684001169,,Regular local school district,806840,,,11/24/20,01/08/2021,11,5,6,,,,,,,,,,,,
Colorado,CO,School,No,Swink Junior-Senior High School,Regular school,80684001169,,Regular local school district,806840,,,05/03/2021,06/04/2021,9,8,1,,,,,,,,,,,,
Colorado,CO,School,No,Taylor Elementary School,Regular school,80435000626,,Regular local school district,804350,,,12/08/2020,12/14/20,3,,3,,,,,,,,,,,,
Colorado,CO,School,No,Teller Elementary School,Regular school,80336000415,,Regular local school district,803360,,,04/27/21,05/31/21,6,6,,,,,,,,,,,,,
Colorado,CO,School,No,Telluride Elementary School,Regular school,80687006699,,Regular local school district,806870,,,03/18/21,12/13/20,4,3,1,,,,,,,,,,,,
Colorado,CO,School,No,Telluride Elementary School,Regular school,80687006699,,Regular local school district,806870,,,03/18/21,03/09/2021,3,1,2,,,,,,,,,,,,
Colorado,CO,School,Yes,The Academy of Charter Schools,Regular school,80002000727,,Charter agency,800020,,,05/05/2021,05/10/2021,5,5,,,,,,,,,,,,,
Colorado,CO,School,No,The Center for Talent Development at Greenlee,Regular school,80336006477,,Regular local school district,803360,,,02/25/21,03/01/2021,2,2,,,,,,,,,,,,,
Colorado,CO,School,Yes,The Classical Academy - North Elementary,Regular school,80192001592,,Regular local school district,801920,,,11/09/2020,12/01/2020,4,3,1,,,,,,,,,,,,
Colorado,CO,School,Yes,The Classical Academy - North Elementary,Regular school,80192001592,,Regular local school district,801920,,,11/09/2020,12/01/2020,4,3,1,,,,,,,,,,,,
Colorado,CO,School,Yes,The Classical Academy Central Campus,Regular school,80192001592,,Regular local school district,801920,,,11/30/20,01/19/21,7,4,3,,,,,,,,,,,,
Colorado,CO,School,Yes,The Classical Academy Central Campus,Regular school,80192001592,,Regular local school district,801920,,,04/26/21,06/01/2021,16,7,9,,,,,,,,,,,,
Colorado,CO,School,Yes,The Classical Academy East Campus,Regular school,80192001592,,Regular local school district,801920,,,09/22/20,10/20/20,3,2,1,,,,,,,,,,,,
Colorado,CO,School,Yes,The Classical Academy East Campus,Regular school,80192001592,,Regular local school district,801920,,,12/01/2020,01/08/2021,7,,7,,,,,,,,,,,,
Colorado,CO,School,Yes,The Classical Academy East Campus,Regular school,80192001592,,Regular local school district,801920,,,03/23/21,04/15/21,4,4,,,,,,,,,,,,,
Colorado,CO,School,Yes,The Classical Academy East Campus,Regular school,80192001592,,Regular local school district,801920,,,05/28/21,06/23/21,4,4,,,,,,,,,,,,,
Colorado,CO,School,Yes,The Classical Academy North Secondary School,Regular school,80192001943,,Regular local school district,801920,,,11/09/2020,12/01/2020,3,2,1,,,,,,,,,,,,
Colorado,CO,School,Yes,The Classical Academy North Secondary School,Regular school,80192001943,,Regular local school district,801920,,,01/22/21,06/19/21,42,34,8,,,,,,,,,,,,
Colorado,CO,School,Yes,The Colorado Springs School,Regular school,80002001912,,Charter agency,800020,,,01/15/21,02/09/2021,3,3,,,,,,,,,,,,,
Colorado,CO,School,Yes,The Pinnacle Charter School - Elementary,Regular school,80002001915,,Charter agency,800020,,,10/30/20,02/06/2021,2,1,1,,,,,,,,,,,,
Colorado,CO,School,Yes,The Pinnacle Charter School - Elementary,Regular school,80002001915,,Charter agency,800020,,,12/04/2020,12/22/20,2,,2,,,,,,,,,,,,
Colorado,CO,School,Yes,The Pinnacle Charter School - High School Campus,Regular school,80002001915,,Charter agency,800020,,,11/10/2020,12/04/2020,2,2,,,,,,,,,,,,,
Colorado,CO,School,Yes,The Vanguard Classical School- East Campus,Regular school,80234006611,,Regular local school district,802340,,,04/27/21,05/23/21,5,2,3,,,,,,,,,,,,
Colorado,CO,School,Yes,The Vanguard School- High School,Regular school,80294006370,,Regular local school district,802940,,,05/26/21,06/13/21,2,2,,,,,,,,,,,,,
Colorado,CO,School,Yes,The Vanguard School- Lower Elementary School,Regular school,80294001326,,Regular local school district,802940,,,11/30/20,12/24/20,2,1,1,,,,,,,,,,,,
Colorado,CO,School,Yes,The Vanguard School- Upper Elementary and Secondary School,Regular school,8.0294E+22,,Regular local school district,802940,,,11/09/2020,02/22/21,3,3,,,,,,,,,,,,,
Colorado,CO,School,Yes,Thomas MacLaren School,Regular school,80002006437,,Charter agency,800020,,,12/16/20,01/21/21,4,2,2,,,,,,,,,,,,
Colorado,CO,School,Yes,Thomas MacLaren School,Regular school,80002006437,,Charter agency,800020,,,02/16/21,03/28/21,18,9,9,,,,,,,,,,,,
Colorado,CO,School,Yes,Thomas MacLaren School,Regular school,80002006437,,Charter agency,800020,,,04/27/21,05/26/21,5,4,1,,,,,,,,,,,,
Colorado,CO,School,No,Thompson Valley High School,Regular school,80540000938,,Regular local school district,805400,,,11/16/20,12/16/20,13,9,4,,,,,,,,,,,,
Colorado,CO,School,No,Thompson Valley High School,Regular school,80540000938,,Regular local school district,805400,,,04/02/2021,06/16/21,35,34,1,,,,,,,,,,,,
Colorado,CO,School,No,Thornton High School,Regular school,80690001192,,Regular local school district,806900,,,02/02/2021,03/03/2021,2,2,,,,,,,,,,,,,
Colorado,CO,School,No,Three Creeks K-8,Regular school,80480006722,,Regular local school district,804800,,,05/11/2021,06/02/2021,5,5,,,,,,,,,,,,,
Colorado,CO,School,No,Thunder Mountain Elementary School,Regular school,80435001346,,Regular local school district,804350,,,11/16/20,05/10/2021,5,2,3,,,,,,,,,,,,
Colorado,CO,School,No,Thunder Ridge High School,Regular school,80291000034,,Regular local school district,802910,,,10/17/20,12/15/20,6,6,,,,,,,,,,,,,
Colorado,CO,School,No,Thunder Ridge High School,Regular school,80291000034,,Regular local school district,802910,,,03/22/21,05/28/21,26,26,,,,,,,,,,,,,
Colorado,CO,School,No,Timber Trail Elementary School,Regular school,80345001963,,Regular local school district,803450,,,03/02/2021,03/24/21,3,3,,,,,,,,,,,,,
Colorado,CO,School,No,Timberview Middle School,Regular school,80192001462,,Regular local school district,801920,,,02/23/21,03/13/21,2,1,1,,,,,,,,,,,,
Colorado,CO,School,No,Timberview Middle School,Regular school,80192001462,,Regular local school district,801920,,,04/09/2021,06/03/2021,6,5,1,,,,,,,,,,,,
Colorado,CO,School,No,Timnath Elementary School,Regular school,80399000548,,Regular local school district,803990,,,05/24/21,06/13/21,3,2,1,,,,,,,,,,,,
Colorado,CO,School,No,Trailblazer Elementary School,Regular school,80306001642,,Regular local school district,803060,,,03/10/2021,04/04/2021,2,2,,,,,,,,,,,,,
Colorado,CO,School,No,Traut Core Elementary School,Regular school,80399000606,,Regular local school district,803990,,,04/26/21,06/06/2021,10,9,1,,,,,,,,,,,,
Colorado,CO,School,No,Turman Elementary School,Regular school,80453001443,,Regular local school district,804530,,,02/16/21,03/01/2021,2,,2,,,,,,,,,,,,
